CMDLINE python main.py
MEM 7199.082031 1699378896.3973
MEM 7199.957031 1699378896.4979
MEM 7201.964844 1699378896.5984
MEM 7204.066406 1699378896.6988
MEM 7206.195312 1699378896.7994
MEM 7207.503906 1699378896.9001
MEM 7208.269531 1699378897.0011
MEM 7209.730469 1699378897.1017
MEM 7211.140625 1699378897.2022
MEM 7212.921875 1699378897.3027
MEM 7214.332031 1699378897.4033
MEM 7215.730469 1699378897.5038
MEM 7217.218750 1699378897.6049
MEM 7218.707031 1699378897.7051
MEM 7219.847656 1699378897.8062
MEM 7221.332031 1699378897.9065
MEM 7222.644531 1699378898.0077
MEM 7223.519531 1699378898.1087
MEM 7224.281250 1699378898.2092
MEM 7225.890625 1699378898.3098
MEM 7228.234375 1699378898.4103
MEM 7230.164062 1699378898.5108
MEM 7231.492188 1699378898.6113
MEM 7233.257812 1699378898.7122
MEM 7235.152344 1699378898.8124
MEM 7236.937500 1699378898.9130
MEM 7238.660156 1699378899.0138
MEM 7240.582031 1699378899.1148
MEM 7242.257812 1699378899.2149
MEM 7244.238281 1699378899.3155
MEM 7246.269531 1699378899.4161
MEM 7248.128906 1699378899.5164
MEM 7250.050781 1699378899.6167
MEM 7252.046875 1699378899.7174
MEM 7253.933594 1699378899.8179
MEM 7255.957031 1699378899.9184
MEM 7257.890625 1699378900.0189
MEM 7259.691406 1699378900.1194
MEM 7261.691406 1699378900.2197
MEM 7263.667969 1699378900.3202
MEM 7265.636719 1699378900.4207
MEM 7267.632812 1699378900.5209
MEM 7269.804688 1699378900.6213
MEM 7271.730469 1699378900.7219
MEM 7273.832031 1699378900.8224
MEM 7275.875000 1699378900.9229
MEM 7277.832031 1699378901.0231
MEM 7279.722656 1699378901.1238
MEM 7281.707031 1699378901.2240
MEM 7283.578125 1699378901.3261
MEM 7285.644531 1699378901.4268
MEM 7287.671875 1699378901.5274
MEM 7289.746094 1699378901.6280
MEM 7291.488281 1699378901.7287
MEM 7293.324219 1699378901.8294
MEM 7295.332031 1699378901.9296
MEM 7297.312500 1699378902.0304
MEM 7299.269531 1699378902.1307
MEM 7301.058594 1699378902.2321
MEM 7303.207031 1699378902.3326
MEM 7305.027344 1699378902.4333
MEM 7306.871094 1699378902.5337
MEM 7308.683594 1699378902.6344
MEM 7310.582031 1699378902.7349
MEM 7312.703125 1699378902.8354
MEM 7314.703125 1699378902.9359
MEM 7316.574219 1699378903.0365
MEM 7318.457031 1699378903.1369
MEM 7320.140625 1699378903.2372
MEM 7322.085938 1699378903.3375
MEM 7324.058594 1699378903.4381
MEM 7325.972656 1699378903.5387
MEM 7327.902344 1699378903.6393
MEM 7329.832031 1699378903.7398
MEM 7331.671875 1699378903.8405
MEM 7333.464844 1699378903.9409
MEM 7335.355469 1699378904.0414
MEM 7337.339844 1699378904.1425
MEM 7339.222656 1699378904.2434
MEM 7341.027344 1699378904.3442
MEM 7343.085938 1699378904.4445
MEM 7345.019531 1699378904.5451
MEM 7346.957031 1699378904.6461
MEM 7348.972656 1699378904.7466
MEM 7350.960938 1699378904.8470
MEM 7352.964844 1699378904.9473
MEM 7354.832031 1699378905.0477
MEM 7356.703125 1699378905.1484
MEM 7358.566406 1699378905.2488
MEM 7360.464844 1699378905.3493
MEM 7362.207031 1699378905.4500
MEM 7364.066406 1699378905.5505
MEM 7365.644531 1699378905.6511
MEM 7367.894531 1699378905.7515
MEM 7369.765625 1699378905.8519
MEM 7371.726562 1699378905.9524
MEM 7373.648438 1699378906.0529
MEM 7375.433594 1699378906.1536
MEM 7377.281250 1699378906.2543
MEM 7379.207031 1699378906.3547
MEM 7381.160156 1699378906.4552
MEM 7383.082031 1699378906.5555
MEM 7384.984375 1699378906.6557
MEM 7386.957031 1699378906.7564
MEM 7388.746094 1699378906.8567
MEM 7390.644531 1699378906.9573
MEM 7392.531250 1699378907.0577
MEM 7394.339844 1699378907.1584
MEM 7396.332031 1699378907.2586
MEM 7398.335938 1699378907.3593
MEM 7400.339844 1699378907.4596
MEM 7402.222656 1699378907.5601
MEM 7404.269531 1699378907.6606
MEM 7406.164062 1699378907.7610
MEM 7408.144531 1699378907.8616
MEM 7410.023438 1699378907.9621
MEM 7411.851562 1699378908.0625
MEM 7413.753906 1699378908.1634
MEM 7415.644531 1699378908.2639
MEM 7417.472656 1699378908.3644
MEM 7419.640625 1699378908.4649
MEM 7421.578125 1699378908.5657
MEM 7423.457031 1699378908.6664
MEM 7424.957031 1699378908.7666
MEM 7427.011719 1699378908.8672
MEM 7429.355469 1699378908.9678
MEM 7431.542969 1699378909.0684
MEM 7433.433594 1699378909.1691
MEM 7434.894531 1699378909.2695
MEM 7436.492188 1699378909.3705
MEM 7438.542969 1699378909.4711
MEM 7440.281250 1699378909.5717
MEM 7441.457031 1699378909.6722
MEM 7443.027344 1699378909.7729
MEM 7445.023438 1699378909.8731
MEM 7446.890625 1699378909.9735
MEM 7448.832031 1699378910.0737
MEM 7450.644531 1699378910.1741
MEM 7452.464844 1699378910.2746
MEM 7454.257812 1699378910.3751
MEM 7456.164062 1699378910.4761
MEM 7458.136719 1699378910.5765
MEM 7460.269531 1699378910.6770
MEM 7462.250000 1699378910.7777
MEM 7464.082031 1699378910.8781
MEM 7465.957031 1699378910.9785
MEM 7467.937500 1699378911.0791
MEM 7469.964844 1699378911.1796
MEM 7471.789062 1699378911.2803
MEM 7473.652344 1699378911.3805
MEM 7475.582031 1699378911.4810
MEM 7477.402344 1699378911.5815
MEM 7479.281250 1699378911.6819
MEM 7481.207031 1699378911.7825
MEM 7483.183594 1699378911.8830
MEM 7485.027344 1699378911.9833
MEM 7487.011719 1699378912.0839
MEM 7488.847656 1699378912.1846
MEM 7490.742188 1699378912.2853
MEM 7492.644531 1699378912.3858
MEM 7494.617188 1699378912.4864
MEM 7496.519531 1699378912.5867
MEM 7498.507812 1699378912.6872
MEM 7500.519531 1699378912.7877
MEM 7502.503906 1699378912.8883
MEM 7504.457031 1699378912.9889
MEM 7506.582031 1699378913.0894
MEM 7508.523438 1699378913.1900
MEM 7510.582031 1699378913.2905
MEM 7512.390625 1699378913.3906
MEM 7514.457031 1699378913.4912
MEM 7516.269531 1699378913.5918
MEM 7518.222656 1699378913.6924
MEM 7520.253906 1699378913.7929
MEM 7522.332031 1699378913.8935
MEM 7524.289062 1699378913.9942
MEM 7525.996094 1699378914.0949
MEM 7528.082031 1699378914.1953
MEM 7529.996094 1699378914.2961
MEM 7532.054688 1699378914.3966
MEM 7535.140625 1699378914.4972
MEM 7537.269531 1699378914.5977
MEM 7539.027344 1699378914.6982
MEM 7541.078125 1699378914.7987
MEM 7542.996094 1699378914.8990
MEM 7544.941406 1699378914.9995
MEM 7547.035156 1699378915.1002
MEM 7548.808594 1699378915.2007
MEM 7550.503906 1699378915.3013
MEM 7552.429688 1699378915.4020
MEM 7554.394531 1699378915.5024
MEM 7556.457031 1699378915.6027
MEM 7558.437500 1699378915.7033
MEM 7560.457031 1699378915.8035
MEM 7562.457031 1699378915.9037
MEM 7564.445312 1699378916.0040
MEM 7566.433594 1699378916.1042
MEM 7568.140625 1699378916.2049
MEM 7570.332031 1699378916.3060
MEM 7572.140625 1699378916.4065
MEM 7574.058594 1699378916.5072
MEM 7576.011719 1699378916.6081
MEM 7578.027344 1699378916.7087
MEM 7579.792969 1699378916.8092
MEM 7582.003906 1699378916.9097
MEM 7583.808594 1699378917.0102
MEM 7585.566406 1699378917.1108
MEM 7587.703125 1699378917.2112
MEM 7589.835938 1699378917.3118
MEM 7591.812500 1699378917.4124
MEM 7593.144531 1699378917.5129
MEM 7593.988281 1699378917.6135
MEM 7595.089844 1699378917.7143
MEM 7596.425781 1699378917.8154
MEM 7596.957031 1699378917.9165
MEM 7597.457031 1699378918.0171
MEM 7598.625000 1699378918.1181
MEM 7599.968750 1699378918.2186
MEM 7601.417969 1699378918.3192
MEM 7602.789062 1699378918.4197
MEM 7604.207031 1699378918.5208
MEM 7605.113281 1699378918.6213
MEM 7606.250000 1699378918.7222
MEM 7607.832031 1699378918.8227
MEM 7609.500000 1699378918.9233
MEM 7611.140625 1699378919.0238
MEM 7612.738281 1699378919.1244
MEM 7614.414062 1699378919.2247
MEM 7616.183594 1699378919.3252
MEM 7617.832031 1699378919.4257
MEM 7619.457031 1699378919.5263
MEM 7621.144531 1699378919.6267
MEM 7622.832031 1699378919.7271
MEM 7624.582031 1699378919.8276
MEM 7626.304688 1699378919.9281
MEM 7628.445312 1699378920.0285
MEM 7630.019531 1699378920.1289
MEM 7631.636719 1699378920.2292
MEM 7633.457031 1699378920.3297
MEM 7635.082031 1699378920.4302
MEM 7636.730469 1699378920.5309
MEM 7638.359375 1699378920.6314
MEM 7640.019531 1699378920.7318
MEM 7641.652344 1699378920.8325
MEM 7643.371094 1699378920.9328
MEM 7645.152344 1699378921.0335
MEM 7646.957031 1699378921.1340
MEM 7648.707031 1699378921.2346
MEM 7650.136719 1699378921.3352
MEM 7651.816406 1699378921.4360
MEM 7653.617188 1699378921.5365
MEM 7655.277344 1699378921.6371
MEM 7656.953125 1699378921.7376
MEM 7658.632812 1699378921.8381
MEM 7660.320312 1699378921.9387
MEM 7661.988281 1699378922.0392
MEM 7663.601562 1699378922.1398
MEM 7665.296875 1699378922.2404
MEM 7667.027344 1699378922.3410
MEM 7668.511719 1699378922.4412
MEM 7670.476562 1699378922.5419
MEM 7672.128906 1699378922.6421
MEM 7673.816406 1699378922.7427
MEM 7675.523438 1699378922.8430
MEM 7677.183594 1699378922.9433
MEM 7678.933594 1699378923.0439
MEM 7680.687500 1699378923.1444
MEM 7682.371094 1699378923.2450
MEM 7684.085938 1699378923.3455
MEM 7685.851562 1699378923.4459
MEM 7687.644531 1699378923.5463
MEM 7689.332031 1699378923.6469
MEM 7691.019531 1699378923.7472
MEM 7692.769531 1699378923.8477
MEM 7694.468750 1699378923.9482
MEM 7696.144531 1699378924.0490
MEM 7697.832031 1699378924.1495
MEM 7699.519531 1699378924.2502
MEM 7701.207031 1699378924.3504
MEM 7702.703125 1699378924.4509
MEM 7704.359375 1699378924.5511
MEM 7705.562500 1699378924.6517
MEM 7706.269531 1699378924.7523
MEM 7708.011719 1699378924.8529
MEM 7709.500000 1699378924.9534
MEM 7710.632812 1699378925.0539
MEM 7711.769531 1699378925.1545
MEM 7712.656250 1699378925.2551
MEM 7713.457031 1699378925.3556
MEM 7714.695312 1699378925.4564
MEM 7716.468750 1699378925.5570
MEM 7718.207031 1699378925.6576
MEM 7718.957031 1699378925.7587
MEM 7719.468750 1699378925.8593
MEM 7719.957031 1699378925.9604
MEM 7720.425781 1699378926.0614
MEM 7721.339844 1699378926.1623
MEM 7722.238281 1699378926.2629
MEM 7722.832031 1699378926.3635
MEM 7723.925781 1699378926.4641
MEM 7724.828125 1699378926.5647
MEM 7725.265625 1699378926.6658
MEM 7725.769531 1699378926.7673
MEM 7726.644531 1699378926.8681
MEM 7728.332031 1699378926.9686
MEM 7729.796875 1699378927.0692
MEM 7731.332031 1699378927.1697
MEM 7732.062500 1699378927.2709
MEM 7733.144531 1699378927.3715
MEM 7734.492188 1699378927.4722
MEM 7736.234375 1699378927.5728
MEM 7737.925781 1699378927.6733
MEM 7739.640625 1699378927.7738
MEM 7741.230469 1699378927.8745
MEM 7742.769531 1699378927.9750
MEM 7744.324219 1699378928.0757
MEM 7745.960938 1699378928.1764
MEM 7747.667969 1699378928.2770
MEM 7749.343750 1699378928.3776
MEM 7750.886719 1699378928.4782
MEM 7752.593750 1699378928.5785
MEM 7754.222656 1699378928.6789
MEM 7755.894531 1699378928.7792
MEM 7757.519531 1699378928.8797
MEM 7759.207031 1699378928.9800
MEM 7760.765625 1699378929.0803
MEM 7762.421875 1699378929.1813
MEM 7764.105469 1699378929.2819
MEM 7765.843750 1699378929.3825
MEM 7766.832031 1699378929.4828
MEM 7768.582031 1699378929.5834
MEM 7770.027344 1699378929.6839
MEM 7771.144531 1699378929.7845
MEM 7772.167969 1699378929.8851
MEM 7773.679688 1699378929.9857
MEM 7774.957031 1699378930.0862
MEM 7775.398438 1699378930.1881
MEM 7776.144531 1699378930.2887
MEM 7777.578125 1699378930.3892
MEM 7779.003906 1699378930.4897
MEM 7780.457031 1699378930.5904
MEM 7781.605469 1699378930.6910
MEM 7782.824219 1699378930.7916
MEM 7783.500000 1699378930.8922
MEM 7784.125000 1699378930.9933
MEM 7784.765625 1699378931.0944
MEM 7785.328125 1699378931.1956
MEM 7786.132812 1699378931.2967
MEM 7787.746094 1699378931.3972
MEM 7789.636719 1699378931.4976
MEM 7790.878906 1699378931.5978
MEM 7792.335938 1699378931.6985
MEM 7793.339844 1699378931.7995
MEM 7793.957031 1699378931.8999
MEM 7794.460938 1699378932.0010
MEM 7795.644531 1699378932.1016
MEM 7797.238281 1699378932.2022
MEM 7798.980469 1699378932.3026
MEM 7799.976562 1699378932.4032
MEM 7801.207031 1699378932.5038
MEM 7802.941406 1699378932.6044
MEM 7804.257812 1699378932.7049
MEM 7805.144531 1699378932.8060
MEM 7806.027344 1699378932.9071
MEM 7806.867188 1699378933.0077
MEM 7807.582031 1699378933.1088
MEM 7808.089844 1699378933.2100
MEM 7808.605469 1699378933.3111
MEM 7809.207031 1699378933.4116
MEM 7810.726562 1699378933.5122
MEM 7812.097656 1699378933.6128
MEM 7813.761719 1699378933.7132
MEM 7815.425781 1699378933.8138
MEM 7816.996094 1699378933.9144
MEM 7817.851562 1699378934.0149
MEM 7818.996094 1699378934.1155
MEM 7819.718750 1699378934.2161
MEM 7820.363281 1699378934.3167
MEM 7820.925781 1699378934.4183
MEM 7822.160156 1699378934.5188
MEM 7824.011719 1699378934.6190
MEM 7824.957031 1699378934.7200
MEM 7825.503906 1699378934.8202
MEM 7827.089844 1699378934.9207
MEM 7828.808594 1699378935.0212
MEM 7830.289062 1699378935.1218
MEM 7831.644531 1699378935.2224
MEM 7833.398438 1699378935.3229
MEM 7835.082031 1699378935.4240
MEM 7836.769531 1699378935.5245
MEM 7838.371094 1699378935.6247
MEM 7839.992188 1699378935.7252
MEM 7841.457031 1699378935.8258
MEM 7842.804688 1699378935.9263
MEM 7844.027344 1699378936.0269
MEM 7845.644531 1699378936.1275
MEM 7846.527344 1699378936.2280
MEM 7847.671875 1699378936.3286
MEM 7849.136719 1699378936.4291
MEM 7850.707031 1699378936.5294
MEM 7852.476562 1699378936.6298
MEM 7854.027344 1699378936.7304
MEM 7855.832031 1699378936.8309
MEM 7856.582031 1699378936.9315
MEM 7857.781250 1699378937.0321
MEM 7859.367188 1699378937.1326
MEM 7861.015625 1699378937.2330
MEM 7862.343750 1699378937.3341
MEM 7863.082031 1699378937.4352
MEM 7864.199219 1699378937.5357
MEM 7865.957031 1699378937.6363
MEM 7867.574219 1699378937.7366
MEM 7869.257812 1699378937.8378
MEM 7870.816406 1699378937.9383
MEM 7872.082031 1699378938.0388
MEM 7873.140625 1699378938.1394
MEM 7874.085938 1699378938.2404
MEM 7875.136719 1699378938.3409
MEM 7876.210938 1699378938.4415
MEM 7877.031250 1699378938.5421
MEM 7879.144531 1699378938.6427
MEM 7880.253906 1699378938.7434
MEM 7881.472656 1699378938.8440
MEM 7883.093750 1699378938.9446
MEM 7884.363281 1699378939.0451
MEM 7884.871094 1699378939.1473
MEM 7885.300781 1699378939.2480
MEM 7885.816406 1699378939.3491
MEM 7886.421875 1699378939.4496
MEM 7887.265625 1699378939.5502
MEM 7888.980469 1699378939.6508
MEM 7890.585938 1699378939.7518
MEM 7891.457031 1699378939.8521
MEM 7893.144531 1699378939.9528
MEM 7894.656250 1699378940.0534
MEM 7896.000000 1699378940.1543
MEM 7897.332031 1699378940.2548
MEM 7898.675781 1699378940.3558
MEM 7899.503906 1699378940.4563
MEM 7900.414062 1699378940.5574
MEM 7902.320312 1699378940.6580
MEM 7904.218750 1699378940.7585
MEM 7905.656250 1699378940.8591
MEM 7906.878906 1699378940.9597
MEM 7908.175781 1699378941.0602
MEM 7909.308594 1699378941.1608
MEM 7910.496094 1699378941.2614
MEM 7911.914062 1699378941.3622
MEM 7913.394531 1699378941.4628
MEM 7914.609375 1699378941.5634
MEM 7916.203125 1699378941.6640
MEM 7917.414062 1699378941.7646
MEM 7918.183594 1699378941.8651
MEM 7919.707031 1699378941.9662
MEM 7921.535156 1699378942.0668
MEM 7923.035156 1699378942.1679
MEM 7924.339844 1699378942.2684
MEM 7925.269531 1699378942.3705
MEM 7925.910156 1699378942.4711
MEM 7927.308594 1699378942.5717
MEM 7928.449219 1699378942.6722
MEM 7929.148438 1699378942.7728
MEM 7930.027344 1699378942.8732
MEM 7930.832031 1699378942.9738
MEM 7931.562500 1699378943.0744
MEM 7932.292969 1699378943.1750
MEM 7932.972656 1699378943.2756
MEM 7933.828125 1699378943.3759
MEM 7934.472656 1699378943.4765
MEM 7935.214844 1699378943.5770
MEM 7936.968750 1699378943.6772
MEM 7938.742188 1699378943.7783
MEM 7939.710938 1699378943.8794
MEM 7941.144531 1699378943.9802
MEM 7942.960938 1699378944.0809
MEM 7944.558594 1699378944.1815
MEM 7945.871094 1699378944.2820
MEM 7947.171875 1699378944.3826
MEM 7948.144531 1699378944.4832
MEM 7949.613281 1699378944.5837
MEM 7951.078125 1699378944.6843
MEM 7951.816406 1699378944.7854
MEM 7952.726562 1699378944.8859
MEM 7954.253906 1699378944.9865
MEM 7955.707031 1699378945.0871
MEM 7957.222656 1699378945.1876
MEM 7958.464844 1699378945.2880
MEM 7960.082031 1699378945.3882
MEM 7961.332031 1699378945.4890
MEM 7962.582031 1699378945.5893
MEM 7964.046875 1699378945.6898
MEM 7965.394531 1699378945.7919
MEM 7966.519531 1699378945.8926
MEM 7968.082031 1699378945.9931
MEM 7969.917969 1699378946.0936
MEM 7971.148438 1699378946.1947
MEM 7972.269531 1699378946.2953
MEM 7973.976562 1699378946.3958
MEM 7975.773438 1699378946.4962
MEM 7977.277344 1699378946.5968
MEM 7979.152344 1699378946.6974
MEM 7980.886719 1699378946.7977
MEM 7982.511719 1699378946.8984
MEM 7983.332031 1699378946.9995
MEM 7983.769531 1699378947.1001
MEM 7984.285156 1699378947.2017
MEM 7984.898438 1699378947.3028
MEM 7985.554688 1699378947.4033
MEM 7986.769531 1699378947.5040
MEM 7987.582031 1699378947.6046
MEM 7989.292969 1699378947.7052
MEM 7990.597656 1699378947.8058
MEM 7991.394531 1699378947.9069
MEM 7991.925781 1699378948.0075
MEM 7993.457031 1699378948.1081
MEM 7994.960938 1699378948.2096
MEM 7995.976562 1699378948.3101
MEM 7997.171875 1699378948.4107
MEM 7998.210938 1699378948.5112
MEM 7999.394531 1699378948.6118
MEM 8000.394531 1699378948.7124
MEM 8001.300781 1699378948.8129
MEM 8002.531250 1699378948.9135
MEM 8004.203125 1699378949.0141
MEM 8005.464844 1699378949.1147
MEM 8006.773438 1699378949.2156
MEM 8008.003906 1699378949.3161
MEM 8008.835938 1699378949.4167
MEM 8009.808594 1699378949.5173
MEM 8010.832031 1699378949.6179
MEM 8012.417969 1699378949.7184
MEM 8012.957031 1699378949.8195
MEM 8013.394531 1699378949.9205
MEM 8013.964844 1699378950.0211
MEM 8015.218750 1699378950.1219
MEM 8016.769531 1699378950.2225
MEM 8018.386719 1699378950.3230
MEM 8019.628906 1699378950.4235
MEM 8020.582031 1699378950.5248
MEM 8021.703125 1699378950.6253
MEM 8023.230469 1699378950.7258
MEM 8024.511719 1699378950.8264
MEM 8026.246094 1699378950.9271
MEM 8027.835938 1699378951.0275
MEM 8029.148438 1699378951.1281
MEM 8029.988281 1699378951.2292
MEM 8030.535156 1699378951.3302
MEM 8031.714844 1699378951.4308
MEM 8033.082031 1699378951.5318
MEM 8034.144531 1699378951.6324
MEM 8034.750000 1699378951.7335
MEM 8035.832031 1699378951.8346
MEM 8036.824219 1699378951.9350
MEM 8037.710938 1699378952.0356
MEM 8038.839844 1699378952.1361
MEM 8040.679688 1699378952.2367
MEM 8042.207031 1699378952.3373
MEM 8043.019531 1699378952.4384
MEM 8043.527344 1699378952.5390
MEM 8044.031250 1699378952.6406
MEM 8045.714844 1699378952.7412
MEM 8046.933594 1699378952.8418
MEM 8048.144531 1699378952.9423
MEM 8049.621094 1699378953.0429
MEM 8050.992188 1699378953.1440
MEM 8052.316406 1699378953.2446
MEM 8053.394531 1699378953.3457
MEM 8054.355469 1699378953.4463
MEM 8055.703125 1699378953.5471
MEM 8056.691406 1699378953.6481
MEM 8057.609375 1699378953.7482
MEM 8058.843750 1699378953.8488
MEM 8059.859375 1699378953.9499
MEM 8060.675781 1699378954.0504
MEM 8062.308594 1699378954.1510
MEM 8064.101562 1699378954.2515
MEM 8065.894531 1699378954.3519
MEM 8067.644531 1699378954.4526
MEM 8069.429688 1699378954.5529
MEM 8069.996094 1699378954.8074
MEM 8071.910156 1699378954.9079
MEM 8073.585938 1699378955.0085
MEM 8075.339844 1699378955.1091
MEM 8077.109375 1699378955.2096
MEM 8078.898438 1699378955.3102
MEM 8080.582031 1699378955.4107
MEM 8082.300781 1699378955.5112
MEM 8083.953125 1699378955.6114
MEM 8085.527344 1699378955.7120
MEM 8086.464844 1699378955.8131
MEM 8087.519531 1699378955.9134
MEM 8088.300781 1699378956.0145
MEM 8088.957031 1699378956.1156
MEM 8090.183594 1699378956.2159
MEM 8091.917969 1699378956.3164
MEM 8093.457031 1699378956.4170
MEM 8094.886719 1699378956.5174
MEM 8095.742188 1699378956.6185
MEM 8096.832031 1699378956.7191
MEM 8097.878906 1699378956.8202
MEM 8098.957031 1699378956.9206
MEM 8100.773438 1699378957.0212
MEM 8101.882812 1699378957.1223
MEM 8102.839844 1699378957.2228
MEM 8103.875000 1699378957.3239
MEM 8104.675781 1699378957.4245
MEM 8105.617188 1699378957.5256
MEM 8106.644531 1699378957.6262
MEM 8107.687500 1699378957.7268
MEM 8108.441406 1699378957.8279
MEM 8109.359375 1699378957.9283
MEM 8110.894531 1699378958.0289
MEM 8111.644531 1699378958.1295
MEM 8112.582031 1699378958.2301
MEM 8114.320312 1699378958.3312
MEM 8116.105469 1699378958.4318
MEM 8117.785156 1699378958.5324
MEM 8118.832031 1699378958.6336
MEM 8119.613281 1699378958.7342
MEM 8120.394531 1699378958.8347
MEM 8121.621094 1699378958.9353
MEM 8123.164062 1699378959.0364
MEM 8124.496094 1699378959.1370
MEM 8126.082031 1699378959.2373
MEM 8127.195312 1699378959.3389
MEM 8128.140625 1699378959.4400
MEM 8129.187500 1699378959.5411
MEM 8129.894531 1699378959.6419
MEM 8130.378906 1699378959.7424
MEM 8130.851562 1699378959.8435
MEM 8131.898438 1699378959.9441
MEM 8133.269531 1699378960.0444
MEM 8134.722656 1699378960.1449
MEM 8136.371094 1699378960.2455
MEM 8138.171875 1699378960.3460
MEM 8139.914062 1699378960.4467
MEM 8141.593750 1699378960.5474
MEM 8143.226562 1699378960.6480
MEM 8144.988281 1699378960.7486
MEM 8146.457031 1699378960.8489
MEM 8148.000000 1699378960.9495
MEM 8149.664062 1699378961.0501
MEM 8151.433594 1699378961.1507
MEM 8153.207031 1699378961.2518
MEM 8154.539062 1699378961.3523
MEM 8155.769531 1699378961.4529
MEM 8156.789062 1699378961.5535
MEM 8158.332031 1699378961.6541
MEM 8159.585938 1699378961.7546
MEM 8160.769531 1699378961.8551
MEM 8162.199219 1699378961.9559
MEM 8163.664062 1699378962.0566
MEM 8165.082031 1699378962.1572
MEM 8166.398438 1699378962.2580
MEM 8168.011719 1699378962.3582
MEM 8168.703125 1699378962.4593
MEM 8170.175781 1699378962.5599
MEM 8171.894531 1699378962.6605
MEM 8173.152344 1699378962.7611
MEM 8174.394531 1699378962.8616
MEM 8175.867188 1699378962.9623
MEM 8177.664062 1699378963.0629
MEM 8179.195312 1699378963.1635
MEM 8180.441406 1699378963.2640
MEM 8181.445312 1699378963.3646
MEM 8182.300781 1699378963.4651
MEM 8182.898438 1699378963.5662
MEM 8183.550781 1699378963.6668
MEM 8185.105469 1699378963.7676
MEM 8186.812500 1699378963.8682
MEM 8188.261719 1699378963.9688
MEM 8189.761719 1699378964.0699
MEM 8190.308594 1699378964.1710
MEM 8190.957031 1699378964.2721
MEM 8192.425781 1699378964.3726
MEM 8194.269531 1699378964.4731
MEM 8195.617188 1699378964.5737
MEM 8196.570312 1699378964.6743
MEM 8197.390625 1699378964.7749
MEM 8198.707031 1699378964.8754
MEM 8200.070312 1699378964.9759
MEM 8201.644531 1699378965.0765
MEM 8203.207031 1699378965.1771
MEM 8204.234375 1699378965.2777
MEM 8205.621094 1699378965.3783
MEM 8206.957031 1699378965.4788
MEM 8208.281250 1699378965.5794
MEM 8209.285156 1699378965.6804
MEM 8210.171875 1699378965.7805
MEM 8210.960938 1699378965.8815
MEM 8212.488281 1699378965.9816
MEM 8214.218750 1699378966.0821
MEM 8215.640625 1699378966.1827
MEM 8216.511719 1699378966.2833
MEM 8217.515625 1699378966.3841
MEM 8219.269531 1699378966.4846
MEM 8221.000000 1699378966.5852
MEM 8222.339844 1699378966.6858
MEM 8223.519531 1699378966.7864
MEM 8224.429688 1699378966.8870
MEM 8226.007812 1699378966.9875
MEM 8227.769531 1699378967.0880
MEM 8229.457031 1699378967.1886
MEM 8230.562500 1699378967.2892
MEM 8232.058594 1699378967.3898
MEM 8233.339844 1699378967.4903
MEM 8234.500000 1699378967.5908
MEM 8235.632812 1699378967.6914
MEM 8236.859375 1699378967.7921
MEM 8238.394531 1699378967.8926
MEM 8239.730469 1699378967.9931
MEM 8240.894531 1699378968.0937
MEM 8241.769531 1699378968.1948
MEM 8242.699219 1699378968.2953
MEM 8243.656250 1699378968.3959
MEM 8245.398438 1699378968.4964
MEM 8246.953125 1699378968.5970
MEM 8248.359375 1699378968.6977
MEM 8250.273438 1699378968.7982
MEM 8251.957031 1699378968.8987
MEM 8253.363281 1699378968.9992
MEM 8254.503906 1699378969.1003
MEM 8255.707031 1699378969.2008
MEM 8256.757812 1699378969.3020
MEM 8257.550781 1699378969.4026
MEM 8258.183594 1699378969.5046
MEM 8259.144531 1699378969.6052
MEM 8260.394531 1699378969.7058
MEM 8260.921875 1699378969.8061
MEM 8261.355469 1699378969.9072
MEM 8262.894531 1699378970.0078
MEM 8264.582031 1699378970.1084
MEM 8266.011719 1699378970.2089
MEM 8267.472656 1699378970.3095
MEM 8268.832031 1699378970.4101
MEM 8269.589844 1699378970.5108
MEM 8271.308594 1699378970.6113
MEM 8272.945312 1699378970.7120
MEM 8274.671875 1699378970.8126
MEM 8276.386719 1699378970.9132
MEM 8277.933594 1699378971.0139
MEM 8279.648438 1699378971.1144
MEM 8281.390625 1699378971.2147
MEM 8283.117188 1699378971.3154
MEM 8284.867188 1699378971.4161
MEM 8286.570312 1699378971.5167
MEM 8288.332031 1699378971.6172
MEM 8289.957031 1699378971.7175
MEM 8291.628906 1699378971.8181
MEM 8293.292969 1699378971.9185
MEM 8294.921875 1699378972.0188
MEM 8296.605469 1699378972.1194
MEM 8298.308594 1699378972.2203
MEM 8300.031250 1699378972.3208
MEM 8301.734375 1699378972.4215
MEM 8303.449219 1699378972.5222
MEM 8305.187500 1699378972.6228
MEM 8306.957031 1699378972.7233
MEM 8308.738281 1699378972.8248
MEM 8310.410156 1699378972.9255
MEM 8703.871094 1699378973.0261
MEM 9211.683594 1699378973.1266
MEM 9721.621094 1699378973.2276
MEM 10223.996094 1699378973.3282
MEM 10732.121094 1699378973.4287
MEM 10870.835938 1699378973.5292
MEM 10870.835938 1699378973.6298
MEM 10870.835938 1699378973.7303
MEM 10870.835938 1699378973.8308
MEM 10870.835938 1699378973.9315
MEM 10870.835938 1699378974.0323
MEM 10870.835938 1699378974.1329
MEM 10870.835938 1699378974.2332
MEM 10870.835938 1699378974.3337
MEM 10870.835938 1699378974.4342
MEM 10870.835938 1699378974.5347
MEM 10870.835938 1699378974.6352
